id_card,card,service,image,region_id,tel,web,nom
270,Industries Fournier (Groupe),Conception et fabrication de produits métalliques et d'équipements industriels,specimen.png,1,-,-,Harold Roy
271,Industries Machinex,Conception de technologies de tri et de recyclage,specimen.png,1,-,-,Pierre Paré
272,Infasco / Ifastgroupe,Fabrication et distribution d'éléments de fixation,specimen.png,1,-,-,Jim Baske
273,Informatique ProContact,Solutions informatiques aux entreprises,specimen.png,1,-,-,Jonathan Legault
274,Intact Corporation financière,Assurances et services financiers,specimen.png,1,-,-,Charles Brindamour
275,Intelerad,Solutions et services commerciaux d'imagerie médicale,specimen.png,1,-,-,Paul Lepage
276,Intercar (Groupe),"Transport interurbain, nolisé, scolaire et touristique",specimen.png,1,-,-,Hugo Gilbert
277,J.A Roby,Manufacturier de poêles et foyers,poele_foyer.jpg,2,418-849-8095,https://jaroby.com,-
278,J.M. Clément,Réseau de magasins de vêtements et de mobilier pour enfants,specimen.png,1,-,-,Charles Clément
279,JC Perreault (Meubles),Détaillant de meubles et électroménagers,specimen.png,1,-,-,Jean-Claude Perreault
280,JPMA Global,Conception et fabrication de mobilier de magasins,specimen.png,1,-,-,Joseph Paventi
281,Jam Industries (Les),Distributeur d'instruments de musique,specimen.png,1,-,-,Martin Szpiro
282,Jefo,Fabrication d'additifs pour l'alimentation animale,specimen.png,1,-,-,Jean Fontaine
283,Julien,Fabrication et distribution de produits en acier inoxydable,specimen.png,1,-,-,Gilles St-Pierre
284,KPMG,"Vérification, fiscalité et services-conseils",specimen.png,1,-,-,Benoit Lacoste Bienvenue
285,Keolis Canada,Transport interurbain et centres d'entretien,specimen.png,1,-,-,Patrick Gilloux
286,Keywords Studios,Production de jeux vidéos,specimen.png,1,-,-,Andrew Day
287,Kongsberg,"Services spécialisés de design, réingénierie et électronique",specimen.png,1,-,-,Robert Pigg
288,Kruger,Fabrication de papier et de produits d'emballage,specimen.png,1,-,-,Joseph Kruger II
289,L'Oréal Canada,Fabrication de produits d'hygiène et cosmétiques,specimen.png,1,-,-,Frank Kollmar
290,L3 MAS,Services de soutien d'aéronefs,specimen.png,1,-,-,Jacques Comtois
291,LG2,Agence de publicité,specimen.png,1,-,-,Claude Auchu
292,LM Wind Power Canada,Fournisseur de produits éoliens,specimen.png,1,-,-,Duncan Berry
293,La Capitale Assurance et services financiers,Assurances et services financiers,specimen.png,1,-,-,Jean St-Gelais
294,La Coop fédérée,Coopérative de production agricole,specimen.png,1,-,-,Gaétan Desroches
295,La Piazzetta (Restaurants),Restauration et transformation alimentaire,specimen.png,1,-,-,Éric Duguay
296,La Québécoise (Groupe),Services d'autobus et aériens,specimen.png,1,-,-,Mathieu Gingras
297,Lacasse (Groupe),Fabrication de mobilier de bureau en mélamine thermofusionnée,specimen.png,1,-,-,Sylvain Garneau
298,Lallemand,Producteur de levures pour boulangerie,specimen.png,1,-,-,Antoine Chagnon
299,Lambert Somec,"Électricité, mécanique, tuyauterie, ventilation",specimen.png,1,-,-,Michel Boutin
300,Langlois Avocats,Services juridiques,specimen.png,1,-,-,Jean-François Gagnon
301,Lassonde (Industries),Produits alimentaires et jus de fruits,specimen.png,1,-,-,Jean Gattuso
302,Lauzon Planchers de bois exclusifs,"Planchers de bois massif, contrecollés et parquets",specimen.png,1,-,-,David Lauzon
303,Lavery Avocats,Services juridiques,specimen.png,1,-,-,Anik Trudel
304,Le Château,Détaillant de vêtements et de chaussures,specimen.png,1,-,-,Jane Silverstone Segal
305,Lebel (Groupe),Fabrication de bois d’œuvre et de bois traité,specimen.png,1,-,-,Frédéric Lebel
306,Lefebvre et Benoît,Détaillant de matériaux de construction,specimen.png,1,-,-,Marc-André Lefebvre
307,Lemay,Services d'architecture,specimen.png,1,-,-,Louis T. Lemay
308,Lepage Millwork,"Fabrication de portes et fenêtres (bois, aluminium et PVC)",specimen.png,1,-,-,Guy Bonneville
309,Lightspeed,Logiciels de point de vente,specimen.png,1,-,-,Dax Dasilva
310,Logiflex,Fabrication de mobilier de bureau en mélamine et en stratifié,specimen.png,1,-,-,Yannick Sinclair
311,Logistec,"Arrimage, navigation et agence maritime",specimen.png,1,-,-,Madeleine Paquin
312,Loto-Québec,"Loteries, casinos, bingo en réseau et jeux multimédias",specimen.png,1,-,-,Lynne Roiter
313,Lou-Tec (Groupe),"Location, vente d'outils et d'équipements lourds",specimen.png,1,-,-,Daniel Lampron
314,Louis Garneau Sports,Fabrication de vêtements et accessoires de sports,specimen.png,1,-,-,Louis Garneau
315,Lowe's Canada,"Quincaillerie, rénovation et jardinage",specimen.png,1,-,-,Sylvain Prud'homme
316,Ludia,Contenu multi-platforme de divertissement interactif grand public,specimen.png,1,-,-,Alexandre Thabet
317,Lumenpulse,Fabrication de solutions d’éclairage DEL,specimen.png,1,-,-,François-Xavier Souvay
318,Lussier (Groupe),"Vente de camions neufs et usagés, pièces et services",specimen.png,1,-,-,Josée Lussier
319,Lussier Dale Parizeau,Assurance de dommages et de personnes,specimen.png,1,-,-,André Lussier
320,Léger,"Sondages, recherches et études de marché",specimen.png,1,-,-,Jean-Marc Léger
321,MAAX,Fabricant de bains et douches,specimen.png,1,-,-,Mark Gold
322,MDA,Produits et systèmes pour satellites de communication,specimen.png,1,-,-,Mike Greenley
323,MEP & Artmetco (Groupe),"Ingénierie, fabrication de produits métalliques de précision",specimen.png,1,-,-,Armand Afilalo
324,METRO,Détaillant de produits alimentaires et pharmaceutiques,specimen.png,1,-,-,Eric R. La Flèche
325,MNP,Services d'experts comptables,specimen.png,1,-,-,Dan Trotter
326,MTY (Groupe d'Alimentation),Franchiseur en restauration rapide,specimen.png,1,-,-,Eric Lefebvre
327,Maibec,Système intégrés de revêtements de bâtiments,specimen.png,1,-,-,Patrick Labonté
328,Maisons Laprise,Fabrication de maisons préusinées,specimen.png,1,-,-,Daniel Laprise
329,Mallette,"Certification, fiscalité, services-conseils et actuariat",specimen.png,1,-,-,Mario Bédard
330,Manuvie,Gestion de placements et services bancaires,specimen.png,1,-,-,Roy Gori
331,Marcelle (Groupe),Fabrication de produits de maquillage et cosmétiques,specimen.png,1,-,-,David Cape
332,Marie-Claire (Groupe),Détaillant de mode féminine,specimen.png,1,-,-,Sylvain Lafrance
333,Marmen,"Usinage, assemblage mécanique de grandes pièces",specimen.png,1,-,-,Patrick Pellerin
334,Marquis Imprimeur,"Impression de livres, prépresse et production graphique",specimen.png,1,-,-,Serge Loubier
335,Martin Kennedy,Tirage de joints et peinture,martink.jpg,8,450-712-0851,,-
336,Master (Groupe),Produits de climatisation et chauffage,specimen.png,1,-,-,Louis St-Laurent
337,Mathers (Groupe),"Asphalte, pierre concassée et ciné-parc",specimen.png,1,-,-,Brigitte Mathers
338,Maurice (Groupe),Propriétaires et gestionnaires immobiliers,specimen.png,1,-,-,Luc Maurice
339,Maxi Canada,Transformation de la volaille,specimen.png,1,-,-,Hugo Boisvert
340,McCarthy Tétrault,Services juridiques,specimen.png,1,-,-,David E. Leonard
341,McDonald du Canada (Les Restaurants),Restauration rapide,specimen.png,1,-,-,John Betts
342,Mercer (Canada),"Régimes de retraite, gestion des risques et finances",specimen.png,1,-,-,Jaqui Parchment
343,Merck,Recherche clinique et produits pharmaceutiques,specimen.png,1,-,-,Anna Van Acker
344,Messer Canada,"Fournisseur de gaz industriels et de procédés, société d’ingénierie",specimen.png,1,-,-,Christian Lafleur
345,Meubles Foliot,Fabrication et vente de meubles institutionnels,specimen.png,1,-,-,Daniel Foliot
346,Michael Rossy,Réseau de magasins de marchandise générale,specimen.png,1,-,-,Michael DiTullio
347,Miralis,Fabrication d'armoires de cuisine,specimen.png,1,-,-,Daniel Drapeau
348,Molson Coors Canada,Brasseur,specimen.png,1,-,-,Mark Hunter
349,Moreau (J.Y. Moreau),Construction multidisciplinaire,specimen.png,1,-,-,Jean-François Moreau
350,Morneau (Groupe),"Transport général et frigorifique, équipements spécialisés",specimen.png,1,-,-,André Morneau
351,Morneau Shepell,Services-conseils en avantages sociaux,specimen.png,1,-,-,Stephen Liptrap
352,Mountain Equipment Coop (MEC),Coopérative de produits de sport de plein air,specimen.png,1,-,-,David Labistour
353,Multiver,"Fabrication de vitrages scellés, trempés et laminés",specimen.png,1,-,-,Edgar Cormier
354,NAV Canada,Fournisseur de services de navigation aérienne,specimen.png,1,-,-,Neil Wison
355,Nationex,Livraison de colis,specimen.png,1,-,-,Catryn Pinard
356,Navada,"Climatisation, ventilation, chauffage et réfrigération",specimen.png,1,-,-,Luc Bergeron
357,Norda Stelo,Services d'ingénierie-construction,specimen.png,1,-,-,Alex Brisson
358,Nordia,Centres d'appels téléphoniques,specimen.png,1,-,-,John DiNardo
359,Norton Rose Fulbright,Services juridiques,specimen.png,1,-,-,Walied Soliman
360,Nova Bus,"Constructeur d'autobus urbains, hybrides et articulés",specimen.png,1,-,-,Ralph Acs
361,Novago Coopérative,"Alimentation animale, production végétale et quincaillerie",specimen.png,1,-,-,Dany Côté
362,Novatech (Groupe),Fabrication de portes et fenêtres,specimen.png,1,-,-,Harold Savard
363,Novexco,Détaillants de produits de bureau,specimen.png,1,-,-,Denis Mathieu
364,Nutrinor,"Produits laitiers, eau de source et transformation alimentaire",specimen.png,1,-,-,Dominic Perron
365,OPTEL,Fournisseur de systèmes de traçabilité,specimen.png,1,-,-,Louis Roy
366,Océan (Groupe),Remorquage portuaire et services connexes,specimen.png,1,-,-,Jacques Tanguay
367,Omega II,"Fabrication d'échafaudages, de clôtures et d'échelles",specimen.png,1,-,-,Bruno Tassé
368,Optimum (Groupe),"Assurance, réassurance-vie, consultation et gestion d'actifs",specimen.png,1,-,-,Anabelle Blondeau
369,Ouellet Canada (Groupe),Fabrication d'appareils de chauffage électrique,specimen.png,1,-,-,Martin Beaulieu
370,PME-INTER Notaires,Regroupement de notaires,specimen.png,1,-,-,Linda Gravel
371,PMT ROY,Assurances et services financiers,specimen.png,1,-,-,André Roy
372,Papiers White Birch,Fabrication et production de papier,specimen.png,1,-,-,Christopher Brant
373,Park Avenue (Groupe),Concessionnaires automobiles,specimen.png,1,-,-,Norman Hébert
374,Parmalat Canada,Commercialisation du produits laitiers,specimen.png,1,-,-,Mark Taylor
375,Patrick Morin (Groupe),Réseau de quincailleries (matériaux de construction),specimen.png,1,-,-,Michel St Jean
376,Peinture Denis Fortier,Résidentiel et Commercial,peinture_denis_fortier.jpg,2,418-564-0317,,-
377,Pfizer Canada,Produits pharmaceutiques,specimen.png,1,-,-,John Helou
378,Pharmascience,"Fabrication, R&D de produits pharmaceutiques",specimen.png,1,-,-,Morris Goodman
379,Plaisirs gastronomiques,Fabrication de produits alimentaires,specimen.png,1,-,-,Christophe Beauvais
380,Planchers Mercier,Fabrication de lamelles de planchers de bois franc,specimen.png,1,-,-,Marielle Mercier
381,Plomberie Durivage,"Résidentiel, Commercial et Industriel",plomberie_durivage.jpg,2,418-284-2408,,-
382,Plomberie Levasseur,"Clapet anti-retour, Dispositif anti-refoulement, Chauffe-eau, Débouchage et nettoyage de drain, Dégel de tuyauterie, Inspection par caméra, Pompe (égoût, jet submersible, puisard), Entretien fournaise, Connexion d'appareils au gaz",plomberie_levasseur.jpg,2,418-987-5177,https://plomberielevasseuretfils.com,-
383,Plomberie Savard,"Réparation, Débouchage, Dispositif anti-refoulement, Remplacement d'entrée d'eau et dégout",plomberie_savard.jpg,10,819-269-4177,https://sites.google.com/site/plomberiesavard/,-
384,Plomberie Simon Paré,"Résidentiel, Commercial, Rénovation et Service",plomberie_simon.jpg,2,418-284-4606,https://www.plomberiesimonpare.com,-
385,Pneus Robert Bernard,Vente et distribution de pneus et ateliers de rechapage,specimen.png,1,-,-,Gérard Bernard
386,Pomerleau,Entrepreneur général et gérance de construction,specimen.png,1,-,-,Pierre Pomerleau
387,Power Corporation du Canada,"Services financiers, assurances et communications",specimen.png,1,-,-,André Desmarais 
388,Pratt & Whitney Canada,Conception et fabrication de moteurs d'avions,specimen.png,1,-,-,John Saabas
389,Premier Tech,"Horticulture, agriculture, environnement et équipements industriels",specimen.png,1,-,-,Jean Bélanger
390,Preverco,Fabrication de planchers de bois franc,specimen.png,1,-,-,Jean-François Dufresne
391,Prevost,"Autocars grand tourisme, carrosserie d'autocars",specimen.png,1,-,-,Ralph Acs
392,Produits Scientific Games (Canada) (Les),Impression de billets de loterie et jeux promotionnels,specimen.png,1,-,-,Sonia Verdy
393,Produits alimentaires Viau,Fabrication de charcuterie,specimen.png,1,-,-,Pat De Marco
394,Produits forestiers Résolu,"Papier journal et d'impression commerciale, pâte et produits du bois",specimen.png,1,-,-,Yves Laflamme
395,Promutuel (Groupe),Assurances et services financiers,specimen.png,1,-,-,Sylvain Fauchon
396,Prémoulé,Fabrication de portes d'armoires en thermoplastique,specimen.png,1,-,-,Hugues Rouleau
397,PwC Canada,"Services d'audit, certification, services-conseils, fiscalité",specimen.png,1,-,-,Nicolas Marcoux
398,Qualinet (Groupe),Nettoyage de systèmes de ventilation et après sinistres,specimen.png,1,-,-,Éric Pichette
399,Qualtech,Fabrication d’équipements en acier inoxydable,specimen.png,1,-,-,André Giguère
400,Quincaillerie Richelieu,Importation et distribution de quincaillerie spécialisée,specimen.png,1,-,-,Richard Lord
401,Québec Son Énergie,"Sonorisation, Éclairage, Location et Vente",quebec_son.jpg,9,450-753-4511,https://cartes.webiciel.ca/affaire/adresse/9,-
402,Québecor,"Télécommunications, édition et télédiffusion",specimen.png,1,-,-,Pierre Karl Péladeau
403,Raymond (Groupe),Toitures commerciales et résidentielles,specimen.png,1,-,-,Alain Raymond
404,Raymond Chabot Grant Thornton,"Certification, fiscalité, services-conseils et redressement",specimen.png,1,-,-,Emilio B. Imbriglio
405,Reitmans (Canada),Détaillant de vêtements,specimen.png,1,-,-,Jeremy H. Reitman
406,Renaud-Bray (Groupe),Réseau de librairies,specimen.png,1,-,-,Blaise Renaud
407,Ressorts Liberté,Fabrication de ressorts de précision,specimen.png,1,-,-,Richard Guimont
408,Restaurants Pacini (Les),Restauration,specimen.png,1,-,-,Nathalie Lehoux
409,Restos Plaisirs (Groupe),Restauration,specimen.png,1,-,-,Pierre Moreau
410,Rheinmetall Canada,Ingénierie et intégration de systèmes,specimen.png,1,-,-,Stéphane Oehrli
411,Richter,Services et conseils stratégiques en comptabilité et finances,specimen.png,1,-,-,Tasso Lagios
412,Rio Tinto,"Bauxite, alumine et aluminium",specimen.png,1,-,-,Jean-Sébastien Jacques
413,Robert (Groupe),"Transport routier, entreposage et logistique",specimen.png,1,-,-,Michel Robert
414,Rodeo FX,Services d'effets visuels numériques,specimen.png,1,-,-,Sébastien Moreau
415,Rogers Communications,"Câblodistribution, communications sans fil et édition",specimen.png,1,-,-,Joe Natale
416,Ropack,Fabrication d'emballages pour l'industrie pharmaceutique,specimen.png,1,-,-,Yves Massicotte
417,Rotobec,Fabrication d'accessoires de manutention,specimen.png,1,-,-,Robert Bouchard
418,Rousseau Métal,Fabrication de systèmes de rangements en métal,specimen.png,1,-,-,Charles-Alexandre Paré
419,Roxboro Excavation,Entrepreneur en construction et gestion de projets,specimen.png,1,-,-,Raynald Théorêt
420,Régulvar,"Entrepreneur en régulation numérique, gestion d'énergie",specimen.png,1,-,-,Marc Dugré
421,Rénovations Projet Plus,"Rénovation domiciliaire, Construction de maisons et Condominium",reno_projet_plus.jpg,1,514-809-2210,http://reno-projet-plus.com,-
422,Réseau de transport de Longueuil (RTL),Transports en commun,specimen.png,1,-,-,Michel Veilleux
423,Réseau de transport de la Capitale (RTC),Transport en commun,specimen.png,1,-,-,Alain Mercier
424,SAP Canada,Solutions logicielles de gestion d'entreprise,specimen.png,1,-,-,Bill McDermott
425,SGT 2000,Transport par camion de marchandises générales,specimen.png,1,-,-,Denis Coderre
426,SNC-Lavalin (Groupe),"Ingénierie, construction et exploitation d’infrastructures",specimen.png,1,-,-,Neil Bruce
427,SSQ Assurance,Assurances de personnes et de dommages,specimen.png,1,-,-,Jean-François Chalifoux
428,Sandoz Canada,Fabrication de produits pharmaceutiques génériques,specimen.png,1,-,-,Michel Robidoux
429,Sani-Marc (Groupe),Produits chimiques de nettoyage,specimen.png,1,-,-,Pierre Goudreault
430,Santco,Coffrages,specimen.png,1,-,-,Michele Santoriello
431,Saputo,"Production de fromages, produits laitiers et dérivés",specimen.png,1,-,-,"Lino A. Saputo, Jr"
432,Savoie (Groupe),Propriétaires et gestionnaires immobiliers,specimen.png,1,-,-,Eddy Savoie
433,Securitas,"Agents de sécurité, patrouille, télésurveillance",specimen.png,1,-,-,John Campbell
434,Service Mobile Sylvain Génois,"Réparation et pose de pointe filtrante, pompe à eau, entretien puit de surface",pointe_filtrante.jpg,2,418-337-9357,,-
435,Services Ménagers Roy (Les),Entretien d'immeubles,specimen.png,1,-,-,Julie Roy
436,Services préhospitaliers Laurentides-Lanaudière,Services ambulanciers,specimen.png,1,-,-,Lise Goyer
437,Servirplus Soins & Soutien à domicile,Réseau de soins à domicile et médecine du travail,specimen.png,1,-,-,Normand Laurin
438,Sherweb,Fournisseur de services d'hébergement,specimen.png,1,-,-,Matthew Cassar
439,Sid Lee,Agence de publicité,specimen.png,1,-,-,Bertrand Cesvet
440,Signaleur.com,Signalisation routière,16166778007315863208562529920073.jpg,1,438-502-9760,https://signaleur.com,-
441,Signalisation (Groupe),Fabrication et location de produits de signalisation,specimen.png,1,-,-,Matthieu Collin
442,Sobeys,Détaillant en alimentation,specimen.png,1,-,-,Pierre St-Laurent
443,Société de l'assurance automobile du Québec,Assurance automobile et risques corporels,specimen.png,1,-,-,Nathalie Tremblay
444,Société de transport de Laval,Transport en commun,specimen.png,1,-,-,Guy Picard
445,Société de transport de Montréal (STM),Transport en commun,specimen.png,1,-,-,Luc Tremblay
446,Société de transport de l'Outaouais,Transport en commun et transport adapté,specimen.png,1,-,-,Marc Rousseau
447,Société des Alcools du Québec (SAQ),"Distribution et vente de vins, spiritueux et bières",specimen.png,1,-,-,Alain Brunet
448,Société des traversiers du Québec (STQ),Société gouvernementale de transport par traversiers,specimen.png,1,-,-,Stéphane Lafaut
449,Sodexo Canada,Gestion de services alimentaires et d'installations,specimen.png,1,-,-,Barry Telford
450,Solaris Québec Portes et Fenêtres,Fabrication de portes et fenêtres,specimen.png,1,-,-,Pascal Chalifour
451,Solisco (Imprimerie),Imprimerie commerciale,specimen.png,1,-,-,Alain Jacques
452,Solutions de reconnaissance Rideau,Systèmes et conseils en gestion de la reconnaissance,specimen.png,1,-,-,Peter Hart
453,Soprema,Fabrication de produits et de revêtements d’étanchéité,specimen.png,1,-,-,Pierre-Étienne Bindschedler
454,Soucy (Groupe),Fabrication de composantes et de pièces de véhicules,specimen.png,1,-,-,Éric Côté
455,Sourcevolution,Services conseils en technologies de l'information,specimen.png,1,-,-,Yves Perron
456,Souris Mini (Groupe),Fabrication et vente au détail de vêtements pour enfants.,specimen.png,1,-,-,Steeve Beaudet
457,Spectra Premium (Les industries),Fabrication de réservoirs d'essence et radiateurs automobiles,specimen.png,1,-,-,Jacques Mombleau
458,Sportscene (Groupe),Restauration,specimen.png,1,-,-,Jean Bédard
459,St-Hubert (Groupe),Restauration et fabrication de produits alimentaires,specimen.png,1,-,-,Pierre Rivard
460,Stageline Mobile Stage,Concepteur et fabricant d'équipements scéniques mobiles,specimen.png,1,-,-,Yvan Miron
461,Stantec,"Ingénierie (transports, bâtiments, énergie et télécommunications)",specimen.png,1,-,-,Gordon Johnston
462,Stelpro,Fabrication de produits de chauffage électrique,specimen.png,1,-,-,Yves Chabot
463,Steris,Conception et fabrication d'équipements médicaux,specimen.png,1,-,-,Walt Rosebrough Jr.
464,Stikeman Elliott,Cabinet d'avocats en droit des affaires,specimen.png,1,-,-,Jocelyn Poirier
465,Stingray,Services de musique numérique,specimen.png,1,-,-,Eric Boyko
466,Stéphane Dion,technicien en hydrogéologie,technique_eau.jpg,2,418-873-3737,,-
467,Suncor,"Extraction, transformation et distribution de pétrole",specimen.png,1,-,-,Steve Wiliams
468,Supremex,Fabricant d'enveloppes et de produits d'emballages,specimen.png,1,-,-,Stewart Emerson
469,Syneos Health,Recherche clinique en pharmaceutique,specimen.png,1,-,-,Riaz Bandali
470,Sécurité Polygon,Conception et services de systèmes de protection incendie,specimen.png,1,-,-,Line Ménard
471,Sélection (Groupe) [anc. Réseau Sélection],Complexes multigénérationnels,specimen.png,1,-,-,Réal Bouclin
472,TBC Constructions,Entrepreneur en construction,specimen.png,1,-,-,Sébastien Pelletier
473,TC Transcontinental,"Impression, emballage, édition, médias numériques et distribution",specimen.png,1,-,-,François Olivier
474,TCI (Groupe) [Transelec / Common],"Construction, gestion et entretien d'infrastructures réseau",specimen.png,1,-,-,Stéphane Gauthier
475,TELUS,Produits et services en télécommunications,specimen.png,1,-,-,Darren Entwistle
476,Tafisa Canada,Fabrication de panneaux de particules bruts et de mélamine,specimen.png,1,-,-,Louis Brassard
477,Technologies Interactives Mediagrif,Solutions de commerce électronique,specimen.png,1,-,-,Paul Bourque
478,Teknion Roy & Breton,Fabrication de mobiliers de bureau,specimen.png,1,-,-,Jacques Alain
479,Telecon,Bâtisseurs de réseaux de communication câblés,specimen.png,1,-,-,André Héroux
480,Tenaquip,Distribution d'équipements et d'approvisionnements industriels,specimen.png,1,-,-,Braden Green
481,Terrapure Environnement,Gestion des déchets industriels et environnementaux,specimen.png,1,-,-,Todd Moser
482,Tetra Tech,"Services de sciences et de génie, gestion de projets",specimen.png,1,-,-,Dan L. Batrack
483,Texel Matériaux Techniques,Fabrication de textiles techniques,specimen.png,1,-,-,Guy Bérubé
484,Thales Canada,Intégrateur de systèmes de commandes et d'instruments de vol,specimen.png,1,-,-,Mark Halinaty
485,Trans-West (Groupe),Transport par camion,specimen.png,1,-,-,Réal Gagnon
486,Transat A.T.,Compagnie aérienne et voyagiste,specimen.png,1,-,-,Jean-Marc Eustache
487,Transbus (Groupe),Transport de personnes,specimen.png,1,-,-,Stéphane Tremblay
488,Transdev Canada,"Transport en commun (autobus, limocar)",specimen.png,1,-,-,Arthur Nicolet
489,Transport Bourassa,"Transport par camion, entreposage et transbordement",specimen.png,1,-,-,Jean Bourassa
490,Transport Bourret,Transport de marchandises et entreposage,specimen.png,1,-,-,François Bourret
491,Transport Gilmyr,Transport de marchandises,specimen.png,1,-,-,Gilbert Thibault
492,Transport Hervé Lemieux,Transport de marchandises,specimen.png,1,-,-,Guy Lemieux
493,Tremcar,Fabrication de remorques-citerne,specimen.png,1,-,-,Daniel Tremblay
494,Trévi,Fabrication et distribution de piscines hors terre et creusées,specimen.png,1,-,-,Clément Hudon
495,UAP,"Distribution, mise en marché et réusinage de pièces",specimen.png,1,-,-,Alain Masse
496,UPS Canada,Messagerie et transport de marchandises,specimen.png,1,-,-,Dominic Porporino
497,Ubisoft Divertissements,"Développeur, éditeur et distributeur de jeux vidéo",specimen.png,1,-,-,Yannis Mallat
498,Uni-Sélect,Distributeur de pièces pour véhicules à moteur,specimen.png,1,-,-,André Courville
499,Urgel Bourgie/Athos,Services funéraires et cimetières,specimen.png,1,-,-,Michel Boutin 
500,Usines Giant,"Fabrication de chauffe-eau électriques, au gaz et à l'huile",specimen.png,1,-,-,Claude Lesage
501,VIVACO (Groupe coopératif ),"Groupe coopératif en agriculture, machinerie, rénovation et énergie",specimen.png,1,-,-,Gervais Laroche
502,Vagabond (Les Entreprises),Détaillant de vêtements,specimen.png,1,-,-,André Racine
503,Valacta,"Laboratoire d'analyse du lait, expertise et services-conseils",specimen.png,1,-,-,Daniel Lefebvre
504,Veg Pro International,Production de laitues et de mesclun,specimen.png,1,-,-,Gerry Van Winden
505,Velan,Robinetterie industrielle et nucléaire,specimen.png,1,-,-,Yves Leduc
506,Venmar Ventilation,Système de ventilation résidentielle,specimen.png,1,-,-,David Barrow
507,Veolia ES Canada,"Services industriels, gestion des ressources",specimen.png,1,-,-,William Dicroce
508,Vergers Leahy (Les),Production de purées de pommes et fruits mélangés,specimen.png,1,-,-,Michael Leahy
509,Via Rail Canada,Transport ferroviaire et de voyageurs,specimen.png,1,-,-,Yves Desjardins-Siciliano
510,Victoriaville & Co.,"Cercueils, urnes et produits funéraires",specimen.png,1,-,-,Alain Dumont
511,Victrix,Services-conseils en technologie de l'information,specimen.png,1,-,-,Stephan Gariepy
512,Vision New Look (Groupe),Produits et services d'optométrie,specimen.png,1,-,-,Antoine Amiel
513,Vision7 International,Services de communications,specimen.png,1,-,-,Mélanie Dunn
514,Voxdata,Centre d'appels en impartition,specimen.png,1,-,-,France Couture
515,Vêtements Peerless,Confection de vêtements pour hommes,specimen.png,1,-,-,Alvin Segal
516,Vêtements de Sport Gildan (Les),"Fabrication de t-shirts, polos, vêtements de sport",specimen.png,1,-,-,Glenn J. Chamandy
517,WSP Global (Groupe),"Ingénierie, environnement et gestion de projets",specimen.png,1,-,-,Alexandre L'Heureux
518,Walmart Canada,Magasins à grande surface,specimen.png,1,-,-,Doug McMillon
519,Waterville TG,Bandes d'étanchéité en caoutchouc et en plastique,specimen.png,1,-,-,Benoit Tétreault
520,Webiciel®,Application Web de gestion,webiciel.png,1,514-528-5185,https://webiciel.ca,-
521,WestRock,Produits d'emballage en papier et carton,specimen.png,1,-,-,Steven C. Voorhees
522,Westcliff,Propriétaires et gestionnaires immobiliers,specimen.png,1,-,-,Alan Marcovitz
523,Willis Towers Watson,Services professionnels en matière de risque d’entreprise et courtage,specimen.png,1,-,-,John Haley
524,Winpak,Emballage flexible pour l'industrie alimentaire et pharmaceutique,specimen.png,1,-,-,Olivier Y. Muggli
525,Zinc électrolytique du Canada,Transformation primaire de zinc,specimen.png,1,-,-,Eva Carissimi
526,exp,"Ingénierie, consultation et ingénierie-construction",specimen.png,1,-,-,Ivan Dvorak
527,iA Groupe financier [anc. Industrielle Alliance],Assurances et services financiers,specimen.png,1,-,-,Denis Ricard
528,Électricité Grimard,Entrepreneur en électricité,specimen.png,1,-,-,Jacques Grimard
529,Énergir,Distribution de gaz naturel et d'électricité,specimen.png,1,-,-,Sophie Brochu
id_card,card,service,image,region_id,tel,web,nom
1,AAR Aircraft Services - Trois Rivières,Maintenance et révision d'avions,specimen.png,10,(819) 377-4500,https://www.aarcorp.com/,Brian Loomer
2,ABB,Produits d'énergie et d'automation,abb.png,1,1 800 435 7365,https://new.abb.com/ca/,Nathalie Pilon
3,ABS (Groupe),"Surveillance et contrôle de travaux, science du bâtiment, géotechnique",abs.png,2,418-210-0243,http://www.groupeabs.com/,Daniel Mercier
4,ADF (Groupe),"Ingénierie, conception de charpentes métalliques",adf.png,9,(450) 965-1911,https://adfgroup.com,Pierre Paschini
5,ADP Canada,Société d'impartion en ressources humaines et avantages sociaux,specimen.png,1,866 622-8153,https://www.adp.ca,Holger Kormann
6,AECOM,Services techniques en ingénierie,specimen.png,1,-,-,Michael S. Burke
7,AGF (Groupe),Fabrication d'acier d'armature et échafaudages,agf.png,4,450 442-9494,https://www.groupeagf.com/fr/groupe/succursales/acier-agf-inc-siege-social-longueuil,Serge Gendron
8,AIM - Fer & Métaux Américains,Recyclage de métaux et transformation de matières industrielles,aim.png,1,(514) 494-2000,https://aim-global.com/fr,Herbert Black
9,ALDO (Le Groupe),Détaillant de chaussures et d'accessoires,specimen.png,1,1-800-326-2536,https://www.aldoshoes.com/,David Bensadoun
10,Acier Picard (Groupe),Distributeur d'acier,specimen.png,1,-,-,Gaétan Picard
11,Adèle Plus,Services d'entretien ménager,adele.png,1,450-934-6255,https://www.adeleplus.com/,Gaétan Migneault
12,Agri-Marché,"Alimentation animale, secteurs porcin, avicole et laitier",specimen.png,1,-,-,Patrice Brochu
13,Agritex (Groupe),Distributeur d'équipements agricoles,agritex.png,4,819 474-0002,https://agritex.ca/succursales/drummondville,Patrick Allard
